"County","DeathCount","Gender","Race_Ethnicity","LocationID","LatLong"
"Real County",NA,"Male","Asian and Pacific Islander",48385,"(29.838543, -99.830097)"
"Travis County",122.4,"Female","Asian and Pacific Islander",48453,"(30.334783, -97.788007)"
"Midland County",NA,"Female","Asian and Pacific Islander",48329,"(31.870648, -102.032206)"
"Washington County",NA,"Male","Asian and Pacific Islander",48477,"(30.220468, -96.406738)"
"Blanco County",133.8,"Male","Asian and Pacific Islander",48031,"(30.272461, -98.397174)"
"Wood County",NA,"Female","Asian and Pacific Islander",48499,"(32.790863, -95.380149)"
"Bowie County",NA,"Female","Asian and Pacific Islander",48037,"(33.448664, -94.416258)"
"Yoakum County",NA,"Female","Asian and Pacific Islander",48501,"(33.165632, -102.816631)"
"Val Verde County",NA,"Male","Asian and Pacific Islander",48465,"(29.893424, -101.148194)"
"Denton County",175.3,"Female","Asian and Pacific Islander",48121,"(33.209951, -97.11254)"
"Dawson County",NA,"Male","Asian and Pacific Islander",48115,"(32.739263, -101.945821)"
"Trinity County",NA,"Female","Asian and Pacific Islander",48455,"(31.092163, -95.136108)"
"Schleicher County",NA,"Female","Asian and Pacific Islander",48413,"(30.892459, -100.537075)"
"Coleman County",NA,"Male","Asian and Pacific Islander",48083,"(31.776377, -99.45247)"
"Travis County",125.3,"Male","Asian and Pacific Islander",48453,"(30.334783, -97.788007)"
"Hale County",NA,"Male","Asian and Pacific Islander",48189,"(34.07355, -101.824583)"
"Rockwall County",NA,"Male","American Indian and Alaskan Native",48397,"(32.905425, -96.406299)"
"Somervell County",NA,"Female","Asian and Pacific Islander",48425,"(32.226978, -97.772446)"
"Austin County",194.5,"Male","Asian and Pacific Islander",48015,"(29.88676, -96.2835)"
"Winkler County",NA,"Male","Asian and Pacific Islander",48495,"(31.850587, -103.053204)"
"Winkler County",NA,"Female","Asian and Pacific Islander",48495,"(31.850587, -103.053204)"
"Sherman County",NA,"Male","Asian and Pacific Islander",48421,"(36.272059, -101.893541)"
"Maverick County",NA,"Female","Asian and Pacific Islander",48323,"(28.741641, -100.315886)"
"Hardeman County",NA,"Female","Hispanic",48197,"(34.291164, -99.747749)"
"Knox County",NA,"Male","Asian and Pacific Islander",48275,"(33.60522, -99.74123)"
"McCulloch County",NA,"Female","Asian and Pacific Islander",48307,"(31.200207, -99.34505)"
"San Saba County",NA,"Female","Asian and Pacific Islander",48411,"(31.158407, -98.817279)"
"Kenedy County",NA,"Female","Asian and Pacific Islander",48261,"(26.92722, -97.729018)"
"Tyler County",NA,"Female","Asian and Pacific Islander",48457,"(30.770293, -94.374849)"
"Colorado County",NA,"Female","Asian and Pacific Islander",48089,"(29.621338, -96.533325)"
"Guadalupe County",160.2,"Female","Asian and Pacific Islander",48187,"(29.586354, -97.955007)"
"Floyd County",NA,"Male","Asian and Pacific Islander",48153,"(34.072796, -101.305009)"
"Brown County",NA,"Male","Asian and Pacific Islander",48049,"(31.777174, -98.999606)"
"Cochran County",NA,"Male","Asian and Pacific Islander",48079,"(33.601838, -102.818093)"
"Morris County",NA,"Male","Asian and Pacific Islander",48343,"(33.124358, -94.735835)"
"Duval County",NA,"Female","Asian and Pacific Islander",48131,"(27.686159, -98.514196)"
"San Augustine County",NA,"Female","Hispanic",48405,"(31.399034, -94.170321)"
"Irion County",NA,"Male","Asian and Pacific Islander",48235,"(31.307685, -100.981592)"
"Titus County",106.6,"Female","Hispanic",48449,"(33.221409, -94.964483)"
"Hansford County",NA,"Female","Asian and Pacific Islander",48195,"(36.272685, -101.354268)"
"Delta County",NA,"Male","Asian and Pacific Islander",48119,"(33.388888, -95.66343)"
"Moore County",NA,"Male","Asian and Pacific Islander",48341,"(35.840361, -101.892621)"
"Freestone County",NA,"Male","Asian and Pacific Islander",48161,"(31.711473, -96.149515)"
"Coleman County",NA,"Male","Black",48083,"(31.776377, -99.45247)"
"Callahan County",NA,"Male","Asian and Pacific Islander",48059,"(32.303606, -99.373446)"
"Fannin County",180.4,"Male","Asian and Pacific Islander",48147,"(33.596707, -96.101851)"
"DeWitt County",NA,"Female","Asian and Pacific Islander",48123,"(29.085185, -97.361764)"
"Dickens County",NA,"Male","Asian and Pacific Islander",48125,"(33.613871, -100.782481)"
"Menard County",NA,"Male","Asian and Pacific Islander",48327,"(30.893596, -99.820244)"
"Gonzales County",NA,"Female","Asian and Pacific Islander",48177,"(29.460268, -97.498962)"
"Milam County",135.4,"Female","Asian and Pacific Islander",48331,"(30.796601, -96.980023)"
"Collingsworth County",NA,"Male","Asian and Pacific Islander",48087,"(34.963311, -100.268348)"
"Stephens County",NA,"Male","Asian and Pacific Islander",48429,"(32.737809, -98.833384)"
"Ochiltree County",NA,"Male","Hispanic",48357,"(36.272365, -100.815124)"
"Gillespie County",NA,"Male","Asian and Pacific Islander",48171,"(30.324468, -98.949262)"
"Hardeman County",NA,"Female","Asian and Pacific Islander",48197,"(34.291164, -99.747749)"
"Karnes County",NA,"Female","Asian and Pacific Islander",48255,"(28.907883, -97.861794)"
"Young County",NA,"Male","Asian and Pacific Islander",48503,"(33.176675, -98.684821)"
"Hockley County",NA,"Male","Asian and Pacific Islander",48219,"(33.611216, -102.338)"
"Wise County",126.1,"Female","Asian and Pacific Islander",48497,"(33.218652, -97.652229)"
"El Paso County",102.1,"Male","Asian and Pacific Islander",48141,"(31.775248, -106.244989)"
"Nacogdoches County",NA,"Female","Asian and Pacific Islander",48347,"(31.619589, -94.617305)"
"Archer County",NA,"Female","Asian and Pacific Islander",48009,"(33.617932, -98.683651)"
"Starr County",NA,"Female","Asian and Pacific Islander",48427,"(26.565759, -98.749657)"
"Ellis County",NA,"Male","American Indian and Alaskan Native",48139,"(32.359899, -96.79456)"
"Crockett County",NA,"Male","Asian and Pacific Islander",48105,"(30.727957, -101.413014)"
"Taylor County",NA,"Male","Asian and Pacific Islander",48441,"(32.301345, -99.892274)"
"Live Oak County",NA,"Female","Asian and Pacific Islander",48297,"(28.35048, -98.129854)"
"Blanco County",123.1,"Female","Asian and Pacific Islander",48031,"(30.272461, -98.397174)"
"Eastland County",NA,"Female","Asian and Pacific Islander",48133,"(32.332842, -98.832027)"
"Bee County",NA,"Female","Asian and Pacific Islander",48025,"(28.411146, -97.743253)"
"Ward County",NA,"Male","Asian and Pacific Islander",48475,"(31.514446, -103.100004)"
"Swisher County",NA,"Female","Asian and Pacific Islander",48437,"(34.530892, -101.731801)"
"Zapata County",NA,"Female","Asian and Pacific Islander",48505,"(27.000684, -99.174828)"
"Coke County",NA,"Female","Asian and Pacific Islander",48081,"(31.89263, -100.527805)"
"Pecos County",NA,"Male","Asian and Pacific Islander",48371,"(30.786084, -102.731631)"
"Hudspeth County",NA,"Male","Asian and Pacific Islander",48229,"(31.458315, -105.390813)"
"Duval County",NA,"Male","Asian and Pacific Islander",48131,"(27.686159, -98.514196)"
"Gaines County",NA,"Male","Asian and Pacific Islander",48165,"(32.735901, -102.629158)"
"Waller County",123,"Female","Asian and Pacific Islander",48473,"(30.012818, -95.994394)"
"Cochran County",NA,"Female","Asian and Pacific Islander",48079,"(33.601838, -102.818093)"
"Hill County",NA,"Male","Asian and Pacific Islander",48217,"(31.999269, -97.132724)"
"La Salle County",NA,"Male","Asian and Pacific Islander",48283,"(28.343008, -99.100944)"
"Williamson County",129.4,"Female","Asian and Pacific Islander",48491,"(30.65376, -97.600993)"
"Kendall County",212.7,"Male","Asian and Pacific Islander",48259,"(29.94735, -98.719345)"
"Young County",NA,"Female","Hispanic",48503,"(33.176675, -98.684821)"
"San Augustine County",NA,"Male","Asian and Pacific Islander",48405,"(31.399034, -94.170321)"
"Cooke County",183.1,"Female","Asian and Pacific Islander",48097,"(33.641809, -97.204001)"
"Edwards County",NA,"Female","Asian and Pacific Islander",48137,"(29.981162, -100.305712)"
"Tyler County",NA,"Male","Asian and Pacific Islander",48457,"(30.770293, -94.374849)"
"Sutton County",NA,"Male","Asian and Pacific Islander",48435,"(30.493286, -100.538026)"
"Jim Wells County",NA,"Female","Asian and Pacific Islander",48249,"(27.731824, -98.095607)"
"Fort Bend County",206.6,"Male","Asian and Pacific Islander",48157,"(29.53311, -95.773761)"
"Ellis County",196.3,"Male","Asian and Pacific Islander",48139,"(32.359899, -96.79456)"
"Childress County",NA,"Male","Asian and Pacific Islander",48075,"(34.529714, -100.208556)"
"Rains County",NA,"Female","Hispanic",48379,"(32.873701, -95.786222)"
"Webb County",NA,"Male","Asian and Pacific Islander",48479,"(27.762264, -99.337447)"
"Loving County",NA,"Female","Asian and Pacific Islander",48301,"(31.856645, -103.584539)"
"Hopkins County",NA,"Male","Asian and Pacific Islander",48223,"(33.153071, -95.561345)"
"Dallas County",149.3,"Female","Asian and Pacific Islander",48113,"(32.773775, -96.773226)"
"Zapata County",NA,"Male","Asian and Pacific Islander",48505,"(27.000684, -99.174828)"
"Houston County",NA,"Female","Asian and Pacific Islander",48225,"(31.324204, -95.42149)"
"Howard County",NA,"Female","Asian and Pacific Islander",48227,"(32.30616, -101.435127)"
"Moore County",NA,"Female","Asian and Pacific Islander",48341,"(35.840361, -101.892621)"
"Bailey County",NA,"Male","Asian and Pacific Islander",48017,"(34.067759, -102.819187)"
"Brooks County",NA,"Male","Asian and Pacific Islander",48047,"(27.037142, -98.227611)"
"Schleicher County",NA,"Male","Asian and Pacific Islander",48413,"(30.892459, -100.537075)"
"Hansford County",NA,"Male","Hispanic",48195,"(36.272685, -101.354268)"
"Crockett County",NA,"Female","Asian and Pacific Islander",48105,"(30.727957, -101.413014)"
"Karnes County",NA,"Male","Asian and Pacific Islander",48255,"(28.907883, -97.861794)"
"Scurry County",NA,"Male","Black",48415,"(32.73961, -100.917806)"
"Angelina County",NA,"Female","Asian and Pacific Islander",48005,"(31.258117, -94.613734)"
"Upshur County",NA,"Male","Asian and Pacific Islander",48459,"(32.741323, -94.944141)"
"Kerr County",NA,"Female","Asian and Pacific Islander",48265,"(30.067209, -99.352759)"
"Gray County",NA,"Male","Hispanic",48179,"(35.403598, -100.813885)"
"Crosby County",NA,"Female","Asian and Pacific Islander",48107,"(33.612984, -101.303773)"
"Pecos County",NA,"Female","Asian and Pacific Islander",48371,"(30.786084, -102.731631)"
"Marion County",NA,"Female","Asian and Pacific Islander",48315,"(32.799676, -94.36013)"
"Archer County",NA,"Male","Asian and Pacific Islander",48009,"(33.617932, -98.683651)"
"Erath County",NA,"Female","Asian and Pacific Islander",48143,"(32.240439, -98.21503)"
"Goliad County",NA,"Male","Asian and Pacific Islander",48175,"(28.653769, -97.427707)"
"Hardeman County",NA,"Male","Asian and Pacific Islander",48197,"(34.291164, -99.747749)"
"Titus County",NA,"Male","Asian and Pacific Islander",48449,"(33.221409, -94.964483)"
"Deaf Smith County",NA,"Male","Asian and Pacific Islander",48117,"(34.964992, -102.595958)"
"Shelby County",NA,"Male","Asian and Pacific Islander",48419,"(31.794184, -94.142352)"
"Wichita County",NA,"Female","Asian and Pacific Islander",48485,"(33.985825, -98.702083)"
"Franklin County",NA,"Female","Asian and Pacific Islander",48159,"(33.183302, -95.215584)"
"Jackson County",NA,"Male","Asian and Pacific Islander",48239,"(28.947688, -96.577005)"
"Victoria County",NA,"Male","Asian and Pacific Islander",48469,"(28.795155, -96.973428)"
"Maverick County",NA,"Male","Asian and Pacific Islander",48323,"(28.741641, -100.315886)"
"Dawson County",NA,"Female","Asian and Pacific Islander",48115,"(32.739263, -101.945821)"
"Hardin County",387.8,"Male","Asian and Pacific Islander",48199,"(30.332636, -94.390874)"
"Bee County",NA,"Male","Asian and Pacific Islander",48025,"(28.411146, -97.743253)"
"Parker County",165.8,"Male","Asian and Pacific Islander",48367,"(32.779165, -97.799359)"
"Rusk County",NA,"Female","Asian and Pacific Islander",48401,"(32.110433, -94.765421)"
"Ector County",NA,"Female","Asian and Pacific Islander",48135,"(31.869514, -102.545049)"
"La Salle County",NA,"Female","Asian and Pacific Islander",48283,"(28.343008, -99.100944)"
"Brazos County",68.6,"Female","Asian and Pacific Islander",48041,"(30.670047, -96.301543)"
"Clay County",NA,"Male","Asian and Pacific Islander",48077,"(33.784654, -98.205065)"
"San Augustine County",NA,"Female","Asian and Pacific Islander",48405,"(31.399034, -94.170321)"
"Hartley County",NA,"Male","Asian and Pacific Islander",48205,"(35.839507, -102.595685)"
"Rockwall County",197.6,"Male","Asian and Pacific Islander",48397,"(32.905425, -96.406299)"
"Denton County",217.1,"Male","Asian and Pacific Islander",48121,"(33.209951, -97.11254)"
"Calhoun County",NA,"Male","Asian and Pacific Islander",48057,"(28.470103, -96.645264)"
"Glasscock County",614.5,"Male","Black",48173,"(31.871895, -101.521498)"
"Kinney County",NA,"Female","Asian and Pacific Islander",48271,"(29.348653, -100.420371)"
"Carson County",NA,"Female","Asian and Pacific Islander",48065,"(35.403924, -101.35697)"
"Eastland County",NA,"Male","Asian and Pacific Islander",48133,"(32.332842, -98.832027)"
"Midland County",NA,"Male","Asian and Pacific Islander",48329,"(31.870648, -102.032206)"
"Lavaca County",NA,"Female","Asian and Pacific Islander",48285,"(29.386516, -96.935619)"
"Cass County",NA,"Female","Asian and Pacific Islander",48067,"(33.080237, -94.34325)"
"Panola County",NA,"Female","Asian and Pacific Islander",48365,"(32.160728, -94.303631)"
"Armstrong County",NA,"Male","Asian and Pacific Islander",48011,"(34.965465, -101.357628)"
"Harrison County",NA,"Male","Asian and Pacific Islander",48203,"(32.546804, -94.369614)"
"Webb County",NA,"Female","Asian and Pacific Islander",48479,"(27.762264, -99.337447)"
"Shackelford County",NA,"Female","Asian and Pacific Islander",48417,"(32.739298, -99.355198)"
"Smith County",NA,"Female","Asian and Pacific Islander",48423,"(32.377685, -95.270483)"
"Madison County",NA,"Male","Asian and Pacific Islander",48313,"(30.973659, -95.926008)"
"Llano County",NA,"Male","Asian and Pacific Islander",48299,"(30.710191, -98.681978)"
"Deaf Smith County",NA,"Female","Asian and Pacific Islander",48117,"(34.964992, -102.595958)"
"Jack County",NA,"Male","Asian and Pacific Islander",48237,"(33.235266, -98.170181)"
"Dawson County",NA,"Male","Black",48115,"(32.739263, -101.945821)"
"Willacy County",NA,"Female","Asian and Pacific Islander",48489,"(26.471276, -97.682383)"
"McMullen County",NA,"Male","Asian and Pacific Islander",48311,"(28.349934, -98.573623)"
"Camp County",NA,"Female","Asian and Pacific Islander",48063,"(32.981536, -94.975645)"
"Upton County",NA,"Female","Asian and Pacific Islander",48461,"(31.371874, -102.037382)"
"Borden County",NA,"Male","Black",48033,"(32.73961, -101.432429)"
"Rockwall County",135,"Female","Asian and Pacific Islander",48397,"(32.905425, -96.406299)"
"Matagorda County",NA,"Male","Asian and Pacific Islander",48321,"(28.870504, -95.987045)"
"Upshur County",NA,"Female","Asian and Pacific Islander",48459,"(32.741323, -94.944141)"
"Hill County",NA,"Female","Asian and Pacific Islander",48217,"(31.999269, -97.132724)"
"Bell County",275.2,"Male","Asian and Pacific Islander",48027,"(31.045863, -97.482712)"
"Jeff Davis County",NA,"Female","Asian and Pacific Islander",48243,"(30.716808, -104.142495)"
"Roberts County",NA,"Female","Asian and Pacific Islander",48393,"(35.841866, -100.815135)"
"Sherman County",NA,"Female","Asian and Pacific Islander",48421,"(36.272059, -101.893541)"
"Anderson County",NA,"Female","Asian and Pacific Islander",48001,"(31.818582, -95.653925)"
"Baylor County",NA,"Female","Asian and Pacific Islander",48023,"(33.615467, -99.209649)"
"San Jacinto County",NA,"Female","Asian and Pacific Islander",48407,"(30.583279, -95.168748)"
"Leon County",NA,"Female","Asian and Pacific Islander",48289,"(31.302035, -95.994996)"
"Randall County",NA,"Female","Asian and Pacific Islander",48381,"(34.965684, -101.897576)"
"Wilbarger County",NA,"Female","Asian and Pacific Islander",48487,"(34.078681, -99.241511)"
"Tom Green County",NA,"Male","Asian and Pacific Islander",48451,"(31.407797, -100.464066)"
"Crosby County",NA,"Male","Asian and Pacific Islander",48107,"(33.612984, -101.303773)"
"Bosque County",NA,"Female","Asian and Pacific Islander",48035,"(31.905356, -97.634677)"
"Roberts County",NA,"Female","Hispanic",48393,"(35.841866, -100.815135)"
"Hamilton County",NA,"Male","Asian and Pacific Islander",48193,"(31.709702, -98.105626)"
"Fannin County",118,"Female","Asian and Pacific Islander",48147,"(33.596707, -96.101851)"
"Wise County",187,"Male","Asian and Pacific Islander",48497,"(33.218652, -97.652229)"
"Ector County",NA,"Male","Asian and Pacific Islander",48135,"(31.869514, -102.545049)"
"Motley County",NA,"Male","Asian and Pacific Islander",48345,"(34.077396, -100.784437)"
"Gray County",NA,"Female","Asian and Pacific Islander",48179,"(35.403598, -100.813885)"
"Ochiltree County",NA,"Male","Asian and Pacific Islander",48357,"(36.272365, -100.815124)"
"Erath County",NA,"Male","Asian and Pacific Islander",48143,"(32.240439, -98.21503)"
"Jim Hogg County",NA,"Male","Asian and Pacific Islander",48247,"(27.049069, -98.707777)"
"Castro County",NA,"Male","Asian and Pacific Islander",48069,"(34.530548, -102.257559)"
"Trinity County",NA,"Male","Asian and Pacific Islander",48455,"(31.092163, -95.136108)"
"Hopkins County",NA,"Female","Asian and Pacific Islander",48223,"(33.153071, -95.561345)"
"Lamb County",NA,"Female","Asian and Pacific Islander",48279,"(34.071557, -102.347073)"
"San Saba County",NA,"Male","Asian and Pacific Islander",48411,"(31.158407, -98.817279)"
"Burleson County",NA,"Male","Asian and Pacific Islander",48051,"(30.499639, -96.621876)"
"Stonewall County",NA,"Female","Asian and Pacific Islander",48433,"(33.175961, -100.255465)"
"Baylor County",NA,"Male","Asian and Pacific Islander",48023,"(33.615467, -99.209649)"
"Grimes County",NA,"Female","Asian and Pacific Islander",48185,"(30.550013, -95.987077)"
"Burnet County",138.5,"Male","Asian and Pacific Islander",48053,"(30.797542, -98.182888)"
"Hidalgo County",144.5,"Female","Asian and Pacific Islander",48215,"(26.401894, -98.191207)"
"Montgomery County",114.3,"Female","Asian and Pacific Islander",48339,"(30.305575, -95.50759)"
"Milam County",150.1,"Male","Asian and Pacific Islander",48331,"(30.796601, -96.980023)"
"Comanche County",NA,"Male","Asian and Pacific Islander",48093,"(31.95219, -98.561002)"
"Jim Wells County",NA,"Male","Asian and Pacific Islander",48249,"(27.731824, -98.095607)"
"Ellis County",123.9,"Female","Asian and Pacific Islander",48139,"(32.359899, -96.79456)"
"Lynn County",NA,"Female","Asian and Pacific Islander",48305,"(33.172235, -101.817157)"
"King County",NA,"Female","Asian and Pacific Islander",48269,"(33.616046, -100.259276)"
"Montague County",NA,"Male","Asian and Pacific Islander",48337,"(33.677183, -97.721643)"
"Mitchell County",NA,"Female","Asian and Pacific Islander",48335,"(32.306972, -100.919542)"
"Swisher County",323.1,"Male","Hispanic",48437,"(34.530892, -101.731801)"
"Lipscomb County",NA,"Male","Asian and Pacific Islander",48295,"(36.274267, -100.272783)"
"Sterling County",NA,"Male","Black",48431,"(31.833036, -101.051409)"
"Refugio County",NA,"Male","Asian and Pacific Islander",48391,"(28.32063, -97.160159)"
"Shackelford County",NA,"Male","Asian and Pacific Islander",48417,"(32.739298, -99.355198)"
"Wood County",NA,"Male","Asian and Pacific Islander",48499,"(32.790863, -95.380149)"
"Palo Pinto County",NA,"Male","Asian and Pacific Islander",48363,"(32.756222, -98.306908)"
"Loving County",NA,"Male","Asian and Pacific Islander",48301,"(31.856645, -103.584539)"
"Jefferson County",142.1,"Female","Asian and Pacific Islander",48245,"(29.884669, -94.176312)"
"Coleman County",NA,"Female","Asian and Pacific Islander",48083,"(31.776377, -99.45247)"
"Bexar County",209.3,"Male","Asian and Pacific Islander",48029,"(29.453009, -98.524606)"
"Frio County",NA,"Female","Asian and Pacific Islander",48163,"(28.865095, -99.110262)"
"Lynn County",NA,"Male","Asian and Pacific Islander",48305,"(33.172235, -101.817157)"
"Rains County",NA,"Male","Asian and Pacific Islander",48379,"(32.873701, -95.786222)"
"Kaufman County",147.1,"Female","Asian and Pacific Islander",48257,"(32.605661, -96.286922)"
"Morris County",NA,"Male","Hispanic",48343,"(33.124358, -94.735835)"
"Nolan County",NA,"Female","Asian and Pacific Islander",48353,"(32.303967, -100.410557)"
"Montague County",NA,"Female","Asian and Pacific Islander",48337,"(33.677183, -97.721643)"
"Ochiltree County",NA,"Female","Asian and Pacific Islander",48357,"(36.272365, -100.815124)"
"Hays County",129.1,"Female","Asian and Pacific Islander",48209,"(30.053491, -98.039671)"
"Gregg County",NA,"Male","Asian and Pacific Islander",48183,"(32.47925, -94.816827)"
"Kenedy County",NA,"Male","Asian and Pacific Islander",48261,"(26.92722, -97.729018)"
"Reagan County",NA,"Female","Asian and Pacific Islander",48383,"(31.370691, -101.522099)"
"Lipscomb County",NA,"Female","Asian and Pacific Islander",48295,"(36.274267, -100.272783)"
"Stephens County",NA,"Female","Asian and Pacific Islander",48429,"(32.737809, -98.833384)"
"Somervell County",NA,"Male","Black",48425,"(32.226978, -97.772446)"
"Mills County",NA,"Female","Asian and Pacific Islander",48333,"(31.50143, -98.592878)"
"Titus County",67.4,"Male","Hispanic",48449,"(33.221409, -94.964483)"
"Cameron County",NA,"Female","Asian and Pacific Islander",48061,"(26.133588, -97.544803)"
"Donley County",NA,"Male","Hispanic",48129,"(34.964522, -100.813885)"
"Real County",NA,"Female","Asian and Pacific Islander",48385,"(29.838543, -99.830097)"
"Terry County",NA,"Male","Asian and Pacific Islander",48445,"(33.170742, -102.331846)"
"Hood County",NA,"Male","Asian and Pacific Islander",48221,"(32.432427, -97.829824)"
"Jackson County",NA,"Female","Asian and Pacific Islander",48239,"(28.947688, -96.577005)"
"Uvalde County",NA,"Female","Asian and Pacific Islander",48463,"(29.359795, -99.763448)"
"DeWitt County",NA,"Male","Asian and Pacific Islander",48123,"(29.085185, -97.361764)"
"Parmer County",NA,"Female","Asian and Pacific Islander",48369,"(34.528624, -102.773467)"
"Tarrant County",176.3,"Male","Asian and Pacific Islander",48439,"(32.776215, -97.286653)"
"Somervell County",NA,"Male","Asian and Pacific Islander",48425,"(32.226978, -97.772446)"
"Garza County",NA,"Male","Asian and Pacific Islander",48169,"(33.172933, -101.302538)"
"Cass County",NA,"Male","Asian and Pacific Islander",48067,"(33.080237, -94.34325)"
"Comal County",210.4,"Male","Asian and Pacific Islander",48091,"(29.812207, -98.289011)"
"Jack County",NA,"Female","Asian and Pacific Islander",48237,"(33.235266, -98.170181)"
"Jefferson County",463.2,"Male","Asian and Pacific Islander",48245,"(29.884669, -94.176312)"
"Wharton County",144.4,"Female","Asian and Pacific Islander",48481,"(29.277618, -96.231817)"
"Cottle County",NA,"Female","Asian and Pacific Islander",48101,"(34.081151, -100.284343)"
"Wheeler County",NA,"Male","Black",48483,"(35.40249, -100.269358)"
"Waller County",211.6,"Male","Asian and Pacific Islander",48473,"(30.012818, -95.994394)"
"Swisher County",NA,"Male","Black",48437,"(34.530892, -101.731801)"
"Dallam County",NA,"Female","Hispanic",48111,"(36.272944, -102.596539)"
"Briscoe County",NA,"Male","Asian and Pacific Islander",48045,"(34.529564, -101.208094)"
"Bastrop County",124.1,"Male","Asian and Pacific Islander",48021,"(30.105996, -97.319446)"
"Chambers County",NA,"Male","Asian and Pacific Islander",48071,"(29.745536, -94.609789)"
"McCulloch County",NA,"Male","Asian and Pacific Islander",48307,"(31.200207, -99.34505)"
"Lamar County",NA,"Male","Asian and Pacific Islander",48277,"(33.671811, -95.56629)"
"Kaufman County",223.7,"Male","Asian and Pacific Islander",48257,"(32.605661, -96.286922)"
"McLennan County",152.4,"Female","Asian and Pacific Islander",48309,"(31.557737, -97.200857)"
"Harrison County",NA,"Female","Asian and Pacific Islander",48203,"(32.546804, -94.369614)"
"Wheeler County",NA,"Male","Hispanic",48483,"(35.40249, -100.269358)"
"Foard County",NA,"Female","Asian and Pacific Islander",48155,"(33.973911, -99.781641)"
"Armstrong County",NA,"Female","Asian and Pacific Islander",48011,"(34.965465, -101.357628)"
"Stonewall County",NA,"Male","Asian and Pacific Islander",48433,"(33.175961, -100.255465)"
"Jim Hogg County",NA,"Female","Asian and Pacific Islander",48247,"(27.049069, -98.707777)"
"Medina County",161.9,"Female","Asian and Pacific Islander",48325,"(29.357539, -99.11094)"
"Dimmit County",NA,"Female","Asian and Pacific Islander",48127,"(28.422438, -99.751303)"
"Val Verde County",NA,"Female","Asian and Pacific Islander",48465,"(29.893424, -101.148194)"
"Jack County",NA,"Female","Hispanic",48237,"(33.235266, -98.170181)"
"Lamb County",NA,"Male","Asian and Pacific Islander",48279,"(34.071557, -102.347073)"
"Hall County",NA,"Male","Asian and Pacific Islander",48191,"(34.530892, -100.682762)"
"Wilson County",213.4,"Male","Asian and Pacific Islander",48493,"(29.176604, -98.093519)"
"Brazos County",130.9,"Male","Asian and Pacific Islander",48041,"(30.670047, -96.301543)"
"Austin County",145.3,"Female","Asian and Pacific Islander",48015,"(29.88676, -96.2835)"
"Knox County",NA,"Female","Asian and Pacific Islander",48275,"(33.60522, -99.74123)"
"Van Zandt County",NA,"Female","Asian and Pacific Islander",48467,"(32.569053, -95.835594)"
"Nacogdoches County",NA,"Male","Asian and Pacific Islander",48347,"(31.619589, -94.617305)"
"Lubbock County",NA,"Female","Asian and Pacific Islander",48303,"(33.613697, -101.820878)"
"Walker County",NA,"Female","Asian and Pacific Islander",48471,"(30.747205, -95.574661)"
"Hansford County",NA,"Male","Asian and Pacific Islander",48195,"(36.272685, -101.354268)"
"McLennan County",NA,"Male","Asian and Pacific Islander",48309,"(31.557737, -97.200857)"
"Newton County",NA,"Male","Asian and Pacific Islander",48351,"(30.785381, -93.743083)"
"Cottle County",NA,"Male","Asian and Pacific Islander",48101,"(34.081151, -100.284343)"
"Gillespie County",NA,"Female","Asian and Pacific Islander",48171,"(30.324468, -98.949262)"
"Hardeman County",NA,"Male","Hispanic",48197,"(34.291164, -99.747749)"
"Culberson County",NA,"Male","Asian and Pacific Islander",48109,"(31.457503, -104.516424)"
"San Jacinto County",NA,"Male","Asian and Pacific Islander",48407,"(30.583279, -95.168748)"
"Glasscock County",NA,"Male","Asian and Pacific Islander",48173,"(31.871895, -101.521498)"
"Panola County",NA,"Male","Hispanic",48365,"(32.160728, -94.303631)"
"Liberty County",116.7,"Female","Asian and Pacific Islander",48291,"(30.155052, -94.81795)"
"Fayette County",NA,"Male","Asian and Pacific Islander",48149,"(29.883069, -96.927656)"
"Titus County",NA,"Female","Asian and Pacific Islander",48449,"(33.221409, -94.964483)"
"Clay County",NA,"Female","Hispanic",48077,"(33.784654, -98.205065)"
"Clay County",NA,"Female","Asian and Pacific Islander",48077,"(33.784654, -98.205065)"
"Wharton County",196.8,"Male","Asian and Pacific Islander",48481,"(29.277618, -96.231817)"
"Fisher County",NA,"Female","Asian and Pacific Islander",48151,"(32.740514, -100.404855)"
"Bandera County",213.6,"Male","Asian and Pacific Islander",48019,"(29.754297, -99.258457)"
"Wichita County",NA,"Male","Asian and Pacific Islander",48485,"(33.985825, -98.702083)"
"Dickens County",NA,"Female","Asian and Pacific Islander",48125,"(33.613871, -100.782481)"
"Bell County",129.1,"Female","Asian and Pacific Islander",48027,"(31.045863, -97.482712)"
"Presidio County",140,"Female","Hispanic",48377,"(30.000968, -104.235765)"
"Hutchinson County",NA,"Female","Asian and Pacific Islander",48233,"(35.841282, -101.353978)"
"Mason County",NA,"Male","Asian and Pacific Islander",48319,"(30.722288, -99.224221)"
"Harris County",116.8,"Female","Asian and Pacific Islander",48201,"(29.861852, -95.396028)"
"Briscoe County",NA,"Female","Asian and Pacific Islander",48045,"(34.529564, -101.208094)"
"Carson County",NA,"Male","Asian and Pacific Islander",48065,"(35.403924, -101.35697)"
"Coke County",NA,"Male","Asian and Pacific Islander",48081,"(31.89263, -100.527805)"
"Navarro County",NA,"Male","Asian and Pacific Islander",48349,"(32.056032, -96.470082)"
"Potter County",337.3,"Male","Hispanic",48375,"(35.405302, -101.891389)"
